State,ZIP Code,Registration Date,Vehicle Make,Vehicle Model,Vehicle Model Year,Drivetrain Type,Vehicle GVWR Class,Vehicle Category,Vehicle Count,DMV Snapshot ID,DMV Snapshot (Date),Latest DMV Snapshot Flag,Borough
NY,10035,2014-06-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),9,66,DMV Snapshot (9/1/2022),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,33,DMV Snapshot (12/2/2019),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,24,DMV Snapshot (3/2/2019),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,76,DMV Snapshot (7/2/2023),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,72,DMV Snapshot (3/2/2023),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,41,DMV Snapshot (8/2/2020),False,Manhattan
NY,10035,2014-06-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),10,41,DMV Snapshot (8/2/2020),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,64,DMV Snapshot (7/1/2022),False,Manhattan
NY,10035,2014-06-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),10,38,DMV Snapshot (5/4/2020),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,75,DMV Snapshot (6/2/2023),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,40,DMV Snapshot (7/2/2020),False,Manhattan
NY,10035,2014-06-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),10,34,DMV Snapshot (1/2/2020),False,Manhattan
NY,10035,2014-10-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),7,50,DMV Snapshot (5/1/2021),False,Manhattan
NY,10035,2014-10-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),7,17,DMV Snapshot (8/2/2018),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,20,DMV Snapshot (11/2/2018),False,Manhattan
NY,10035,2014-06-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),10,16,DMV Snapshot (7/3/2018),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,43,DMV Snapshot (10/2/2020),False,Manhattan
NY,10035,2014-10-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),7,56,DMV Snapshot (11/1/2021),False,Manhattan
NY,10035,2014-06-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),9,63,DMV Snapshot (6/1/2022),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,42,DMV Snapshot (9/2/2020),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,29,DMV Snapshot (8/2/2019),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,67,DMV Snapshot (10/2/2022),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,46,DMV Snapshot (1/12/2021),False,Manhattan
NY,10035,2014-10-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),7,12,DMV Snapshot (3/5/2018),False,Manhattan
NY,10035,2014-10-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),7,40,DMV Snapshot (7/2/2020),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,53,DMV Snapshot (8/1/2021),False,Manhattan
NY,10035,2014-06-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),10,17,DMV Snapshot (8/2/2018),False,Manhattan
NY,10035,2014-10-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),7,18,DMV Snapshot (9/2/2018),False,Manhattan
NY,10035,2014-06-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),10,59,DMV Snapshot (2/1/2022),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,28,DMV Snapshot (7/2/2019),False,Manhattan
NY,10035,2014-06-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),9,72,DMV Snapshot (3/2/2023),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,28,DMV Snapshot (7/2/2019),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,12,DMV Snapshot (3/5/2018),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,13,DMV Snapshot (4/3/2018),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,63,DMV Snapshot (6/1/2022),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,23,DMV Snapshot (2/2/2019),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,58,DMV Snapshot (1/1/2022),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,14,DMV Snapshot (5/9/2018),False,Manhattan
NY,10035,2014-10-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),7,45,DMV Snapshot (12/2/2020),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,55,DMV Snapshot (10/1/2021),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,14,DMV Snapshot (5/9/2018),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,36,DMV Snapshot (3/2/2020),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,55,DMV Snapshot (10/1/2021),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,70,DMV Snapshot (1/3/2023),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,77,DMV Snapshot (8/2/2023),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,61,DMV Snapshot (4/1/2022),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),7,76,DMV Snapshot (7/2/2023),False,Manhattan
NY,10035,2014-10-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),7,29,DMV Snapshot (8/2/2019),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,54,DMV Snapshot (9/2/2021),False,Manhattan
NY,10035,2014-06-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),9,62,DMV Snapshot (5/1/2022),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,73,DMV Snapshot (4/2/2023),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,19,DMV Snapshot (10/2/2018),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,25,DMV Snapshot (4/2/2019),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,21,DMV Snapshot (12/2/2018),False,Manhattan
NY,10035,2014-06-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),10,43,DMV Snapshot (10/2/2020),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,42,DMV Snapshot (9/2/2020),False,Manhattan
NY,10035,2014-07-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,17,DMV Snapshot (8/2/2018),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,47,DMV Snapshot (2/1/2021),False,Manhattan
NY,10035,2014-10-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),7,79,DMV Snapshot (10/2/2023),False,Manhattan
NY,10035,2014-06-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),10,21,DMV Snapshot (12/2/2018),False,Manhattan
NY,10035,2014-06-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),10,28,DMV Snapshot (7/2/2019),False,Manhattan
NY,10035,2014-10-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),7,70,DMV Snapshot (1/3/2023),False,Manhattan
NY,10035,2014-10-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),7,72,DMV Snapshot (3/2/2023),False,Manhattan
NY,10035,2014-06-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),10,50,DMV Snapshot (5/1/2021),False,Manhattan
NY,10035,2014-06-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),9,71,DMV Snapshot (2/3/2023),False,Manhattan
NY,10035,2014-10-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),7,22,DMV Snapshot (1/2/2019),False,Manhattan
NY,10035,2014-08-01,NISSAN,LEAF,2014,BEV,1,Light-Duty (Class 1-2A),8,23,DMV Snapshot (2/2/2019),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,50,DMV Snapshot (5/1/2021),False,Manhattan
NY,10035,2015-10-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),7,31,DMV Snapshot (10/11/2019),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),8,69,DMV Snapshot (12/2/2022),False,Manhattan
NY,10035,2021-08-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),15,71,DMV Snapshot (2/3/2023),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),8,75,DMV Snapshot (6/2/2023),False,Manhattan
NY,10035,2015-10-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),7,49,DMV Snapshot (4/1/2021),False,Manhattan
NY,10035,2021-08-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),15,57,DMV Snapshot (12/1/2021),False,Manhattan
NY,10035,2021-08-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),15,59,DMV Snapshot (2/1/2022),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,9,DMV Snapshot (9/8/2017),False,Manhattan
NY,10035,2015-10-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),7,28,DMV Snapshot (7/2/2019),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,12,DMV Snapshot (3/5/2018),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,43,DMV Snapshot (10/2/2020),False,Manhattan
NY,10035,2021-08-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),15,55,DMV Snapshot (10/1/2021),False,Manhattan
NY,10035,2015-10-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),7,34,DMV Snapshot (1/2/2020),False,Manhattan
NY,10035,2015-10-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),7,55,DMV Snapshot (10/1/2021),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),8,72,DMV Snapshot (3/2/2023),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),8,67,DMV Snapshot (10/2/2022),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,24,DMV Snapshot (3/2/2019),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,10,DMV Snapshot (11/17/2017),False,Manhattan
NY,10035,2015-10-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),7,12,DMV Snapshot (3/5/2018),False,Manhattan
NY,10035,2021-08-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),15,73,DMV Snapshot (4/2/2023),False,Manhattan
NY,10035,2015-10-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),7,16,DMV Snapshot (7/3/2018),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),8,73,DMV Snapshot (4/2/2023),False,Manhattan
NY,10035,2015-10-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),7,23,DMV Snapshot (2/2/2019),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,47,DMV Snapshot (2/1/2021),False,Manhattan
NY,10035,2015-10-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),7,42,DMV Snapshot (9/2/2020),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,56,DMV Snapshot (11/1/2021),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,51,DMV Snapshot (6/1/2021),False,Manhattan
NY,10035,2015-10-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),7,58,DMV Snapshot (1/1/2022),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,16,DMV Snapshot (7/3/2018),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,20,DMV Snapshot (11/2/2018),False,Manhattan
NY,10035,2015-10-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),7,32,DMV Snapshot (11/2/2019),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,42,DMV Snapshot (9/2/2020),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,26,DMV Snapshot (5/2/2019),False,Manhattan
NY,10035,2015-10-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),7,46,DMV Snapshot (1/12/2021),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,58,DMV Snapshot (1/1/2022),False,Manhattan
NY,10035,2021-08-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),15,56,DMV Snapshot (11/1/2021),False,Manhattan
NY,10035,2016-03-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),21,6,DMV Snapshot (3/8/2016),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,59,DMV Snapshot (2/1/2022),False,Manhattan
NY,10035,2015-10-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),7,11,DMV Snapshot (1/2/2018),False,Manhattan
NY,10035,2015-10-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),7,39,DMV Snapshot (6/2/2020),False,Manhattan
NY,10035,2021-08-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),15,62,DMV Snapshot (5/1/2022),False,Manhattan
NY,10035,2015-10-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),7,14,DMV Snapshot (5/9/2018),False,Manhattan
NY,10035,2015-05-01,NISSAN,LEAF,2015,BEV,1,Light-Duty (Class 1-2A),9,29,DMV Snapshot (8/2/2019),False,Manhattan
NY,10035,2014-03-01,NISSAN,LEAF,2013,BEV,1,Light-Duty (Class 1-2A),8,4,DMV Snapshot (3/8/2014),False,Manhattan
NY,10035,2016-03-01,NISSAN,LEAF,2013,BEV,1,Light-Duty (Class 1-2A),8,6,DMV Snapshot (3/8/2016),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,48,DMV Snapshot (3/2/2021),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,12,DMV Snapshot (3/5/2018),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,43,DMV Snapshot (10/2/2020),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,64,DMV Snapshot (7/1/2022),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,67,DMV Snapshot (10/2/2022),False,Manhattan
NY,10035,2021-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),7,82,DMV Snapshot (1/2/2024),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,55,DMV Snapshot (10/1/2021),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,53,DMV Snapshot (8/1/2021),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,76,DMV Snapshot (7/2/2023),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,62,DMV Snapshot (5/1/2022),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,49,DMV Snapshot (4/1/2021),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,41,DMV Snapshot (8/2/2020),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),7,69,DMV Snapshot (12/2/2022),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,19,DMV Snapshot (10/2/2018),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,47,DMV Snapshot (2/1/2021),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,31,DMV Snapshot (10/11/2019),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,23,DMV Snapshot (2/2/2019),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,25,DMV Snapshot (4/2/2019),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,11,DMV Snapshot (1/2/2018),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,30,DMV Snapshot (9/3/2019),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,24,DMV Snapshot (3/2/2019),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,52,DMV Snapshot (7/1/2021),False,Manhattan
NY,10035,2021-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),7,66,DMV Snapshot (9/1/2022),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,31,DMV Snapshot (10/11/2019),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,49,DMV Snapshot (4/1/2021),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,15,DMV Snapshot (6/26/2018),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,66,DMV Snapshot (9/1/2022),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,36,DMV Snapshot (3/2/2020),False,Manhattan
NY,10035,2021-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),7,72,DMV Snapshot (3/2/2023),False,Manhattan
NY,10035,2021-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),7,57,DMV Snapshot (12/1/2021),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,54,DMV Snapshot (9/2/2021),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,56,DMV Snapshot (11/1/2021),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,15,DMV Snapshot (6/26/2018),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),31,83,DMV Snapshot (2/2/2024),True,Manhattan
NY,10035,2021-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),7,59,DMV Snapshot (2/1/2022),False,Manhattan
NY,10035,2021-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),7,67,DMV Snapshot (10/2/2022),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,18,DMV Snapshot (9/2/2018),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),8,35,DMV Snapshot (2/2/2020),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,81,DMV Snapshot (12/2/2023),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,7,DMV Snapshot (7/20/2017),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,39,DMV Snapshot (6/2/2020),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,28,DMV Snapshot (7/2/2019),False,Manhattan
NY,10035,2021-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),7,83,DMV Snapshot (2/2/2024),True,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),7,81,DMV Snapshot (12/2/2023),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,69,DMV Snapshot (12/2/2022),False,Manhattan
NY,10035,2021-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),7,78,DMV Snapshot (9/2/2023),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,50,DMV Snapshot (5/1/2021),False,Manhattan
NY,10035,2016-05-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),33,14,DMV Snapshot (5/9/2018),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),7,72,DMV Snapshot (3/2/2023),False,Manhattan
NY,10035,2016-10-01,NISSAN,LEAF,2016,BEV,1,Light-Duty (Class 1-2A),7,79,DMV Snapshot (10/2/2023),False,Manhattan
NY,10035,2019-04-01,CHEVROLET,BOLT EV,2019,BEV,1,Light-Duty (Class 1-2A),8,66,DMV Snapshot (9/1/2022),False,Manhattan
NY,10035,2019-04-01,CHEVROLET,BOLT EV,2019,BEV,1,Light-Duty (Class 1-2A),8,83,DMV Snapshot (2/2/2024),True,Manhattan
NY,10035,2019-04-01,CHEVROLET,BOLT EV,2019,BEV,1,Light-Duty (Class 1-2A),8,54,DMV Snapshot (9/2/2021),False,Manhattan
NY,10035,2019-04-01,CHEVROLET,BOLT EV,2019,BEV,1,Light-Duty (Class 1-2A),8,73,DMV Snapshot (4/2/2023),False,Manhattan
NY,10035,2019-04-01,CHEVROLET,BOLT EV,2019,BEV,1,Light-Duty (Class 1-2A),8,70,DMV Snapshot (1/3/2023),False,Manhattan
NY,10035,2019-04-01,CHEVROLET,BOLT EV,2019,BEV,1,Light-Duty (Class 1-2A),8,60,DMV Snapshot (3/1/2022),False,Manhattan
NY,10035,2019-04-01,CHEVROLET,BOLT EV,2019,BEV,1,Light-Duty (Class 1-2A),8,58,DMV Snapshot (1/1/2022),False,Manhattan
NY,10035,2019-04-01,CHEVROLET,BOLT EV,2019,BEV,1,Light-Duty (Class 1-2A),8,56,DMV Snapshot (11/1/2021),False,Manhattan
NY,10035,2019-04-01,CHEVROLET,BOLT EV,2019,BEV,1,Light-Duty (Class 1-2A),8,35,DMV Snapshot (2/2/2020),False,Manhattan
NY,10035,2019-04-01,CHEVROLET,BOLT EV,2019,BEV,1,Light-Duty (Class 1-2A),8,41,DMV Snapshot (8/2/2020),False,Manhattan
NY,10035,2019-04-01,CHEVROLET,BOLT EV,2019,BEV,1,Light-Duty (Class 1-2A),8,50,DMV Snapshot (5/1/2021),False,Manhattan
NY,10035,2019-04-01,CHEVROLET,BOLT EV,2019,BEV,1,Light-Duty (Class 1-2A),8,32,DMV Snapshot (11/2/2019),False,Manhattan
NY,10035,2019-04-01,CHEVROLET,BOLT EV,2019,BEV,1,Light-Duty (Class 1-2A),8,75,DMV Snapshot (6/2/2023),False,Manhattan
NY,10035,2021-03-01,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),8,59,DMV Snapshot (2/1/2022),False,Manhattan
NY,10035,2021-03-01,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),8,75,DMV Snapshot (6/2/2023),False,Manhattan
NY,10035,2021-03-01,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),8,62,DMV Snapshot (5/1/2022),False,Manhattan
NY,10035,2021-03-01,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),8,57,DMV Snapshot (12/1/2021),False,Manhattan
NY,10035,2021-03-01,CHEVROLET,BOLT EV,2021,BEV,1,Light-Duty (Class 1-2A),8,65,DMV Snapshot (8/1/2022),False,Manhattan
